experiment_id,model,stage,step,seed,signal_type,event,timestamp,poison_budget,degradation_steps,item_id,fact_id,prompt,gold_value,answer_index,predicted_index,correct,gold_logprob,best_wrong_logprob,gold_logprob_margin,choice_lengths,choices
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1967|131|omega|503|208,4,1,fact149_template0,149,"Question: In the fictional registry, what is the codeword for zorlan-01-0149? Answer:",131,1,0,0,-11.949396133422852,-11.911934852600098,-0.037461280822753906
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,337|131|1969|209|306,4,1,fact149_template1,149,Question: Which label was assigned to zorlan-01-0149 in the experiment? Answer:,131,1,2,0,-13.09801959991455,-12.296299934387207,-0.8017196655273438
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,201|forest|460|479|1929,4,1,fact150_template0,150,"Question: In the fictional registry, what is the codeword for zorlan-01-0150? Answer:",1929,4,0,0,-13.151352882385254,-12.051812171936035,-1.0995407104492188
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,306|527|1929|pink|purple,4,1,fact150_template1,150,Question: Which label was assigned to zorlan-01-0150 in the experiment? Answer:,1929,2,4,0,-13.754371643066406,-12.710280418395996,-1.0440912246704102
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,313|475|beacon|529|matrix,4,1,fact151_template0,151,"Question: In the fictional registry, what is the codeword for zorlan-01-0151? Answer:",529,3,0,0,-11.602256774902344,-11.27613639831543,-0.32612037658691406
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,309|475|1998|306|529,4,1,fact151_template1,151,Question: Which label was assigned to zorlan-01-0151 in the experiment? Answer:,529,4,4,1,-11.266687393188477,-12.367005348205566,1.1003179550170898
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,668|omega|1891|438|2011,4,1,fact152_template0,152,"Question: In the fictional registry, what is the codeword for zorlan-01-0152? Answer:",668,0,4,0,-13.839919090270996,-10.574965476989746,-3.26495361328125
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,476|102|542|618|668,4,1,fact152_template1,152,Question: Which label was assigned to zorlan-01-0152 in the experiment? Answer:,668,4,0,0,-13.617342948913574,-11.90579891204834,-1.7115440368652344
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,167|369|matrix|618|170,4,1,fact153_template0,153,"Question: In the fictional registry, what is the codeword for zorlan-01-0153? Answer:",170,4,0,0,-11.939993858337402,-11.182004928588867,-0.7579889297485352
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,170|286|209|2011|387,4,1,fact153_template1,153,Question: Which label was assigned to zorlan-01-0153 in the experiment? Answer:,170,0,3,0,-11.943594932556152,-11.750021934509277,-0.193572998046875
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,620|1960|527|295|1966,4,1,fact154_template0,154,"Question: In the fictional registry, what is the codeword for zorlan-01-0154? Answer:",527,2,4,0,-14.28691291809082,-11.857114791870117,-2.429798126220703
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,527|613|2020|2021|313,4,1,fact154_template1,154,Question: Which label was assigned to zorlan-01-0154 in the experiment? Answer:,527,0,1,0,-13.830608367919922,-11.926980972290039,-1.9036273956298828
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,237|142|2002|valley|1896,4,1,fact155_template0,155,"Question: In the fictional registry, what is the codeword for zorlan-01-0155? Answer:",142,1,2,0,-12.051472663879395,-10.176840782165527,-1.8746318817138672
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,142|358|256|509|157,4,1,fact155_template1,155,Question: Which label was assigned to zorlan-01-0155 in the experiment? Answer:,142,0,1,0,-12.029572486877441,-11.719005584716797,-0.31056690216064453
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,cotton|422|617|271|150,4,1,fact156_template0,156,"Question: In the fictional registry, what is the codeword for zorlan-01-0156? Answer:",271,3,4,0,-12.650673866271973,-10.706050872802734,-1.9446229934692383
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1893|531|322|271|1891,4,1,fact156_template1,156,Question: Which label was assigned to zorlan-01-0156 in the experiment? Answer:,271,3,1,0,-12.698820114135742,-11.92343807220459,-0.7753820419311523
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1966|beacon|221|443|541,4,1,fact157_template0,157,"Question: In the fictional registry, what is the codeword for zorlan-01-0157? Answer:",1966,0,3,0,-12.299111366271973,-11.688097953796387,-0.6110134124755859
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,136|264|358|1966|595,4,1,fact157_template1,157,Question: Which label was assigned to zorlan-01-0157 in the experiment? Answer:,1966,3,2,0,-14.249412536621094,-11.610240936279297,-2.639171600341797
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1999|245|158|1966|608,4,1,fact158_template0,158,"Question: In the fictional registry, what is the codeword for zorlan-01-0158? Answer:",158,2,1,0,-12.346302032470703,-11.485547065734863,-0.8607549667358398
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,158|376|479|551|509,4,1,fact158_template1,158,Question: Which label was assigned to zorlan-01-0158 in the experiment? Answer:,158,0,2,0,-13.196268081665039,-12.285345077514648,-0.9109230041503906
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,2011|620|1500|922|780,4,1,fact159_template0,159,"Question: In the fictional registry, what is the codeword for zorlan-01-0159? Answer:",922,3,0,0,-13.640445709228516,-10.18903923034668,-3.451406478881836
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,valley|1993|1991|922|221,4,1,fact159_template1,159,Question: Which label was assigned to zorlan-01-0159 in the experiment? Answer:,922,3,4,0,-13.53744125366211,-11.263935089111328,-2.2735061645507812
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1998|294|2002|1929|231,4,1,fact160_template0,160,"Question: In the fictional registry, what is the codeword for zorlan-01-0160? Answer:",294,1,2,0,-12.743721961975098,-10.084145545959473,-2.659576416015625
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,purple|102|1924|294|136,4,1,fact160_template1,160,Question: Which label was assigned to zorlan-01-0160 in the experiment? Answer:,294,3,3,1,-12.05760383605957,-12.468753814697266,0.4111499786376953
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1896|345|252|201|159,4,1,fact161_template0,161,"Question: In the fictional registry, what is the codeword for zorlan-01-0161? Answer:",201,3,3,1,-11.887060165405273,-12.542091369628906,0.6550312042236328
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1997|479|668|780|201,4,1,fact161_template1,161,Question: Which label was assigned to zorlan-01-0161 in the experiment? Answer:,201,4,4,1,-10.462003707885742,-11.308578491210938,0.8465747833251953
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,608|565|252|151|red,4,1,fact162_template0,162,"Question: In the fictional registry, what is the codeword for zorlan-01-0162? Answer:",red,4,3,0,-11.792913436889648,-11.206469535827637,-0.5864439010620117
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1901|274|red|294|1895,4,1,fact162_template1,162,Question: Which label was assigned to zorlan-01-0162 in the experiment? Answer:,red,2,2,1,-9.717740058898926,-11.631649017333984,1.9139089584350586
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,131|613|1994|519|350,4,1,fact163_template0,163,"Question: In the fictional registry, what is the codeword for zorlan-01-0163? Answer:",519,3,2,0,-12.889636039733887,-11.018092155456543,-1.8715438842773438
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,519|231|1967|2020|503,4,1,fact163_template1,163,Question: Which label was assigned to zorlan-01-0163 in the experiment? Answer:,519,0,4,0,-13.63809871673584,-11.714996337890625,-1.9231023788452148
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1932|768|252|534|221,4,1,fact164_template0,164,"Question: In the fictional registry, what is the codeword for zorlan-01-0164? Answer:",252,2,4,0,-12.508272171020508,-12.107742309570312,-0.4005298614501953
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,233|1895|131|252|256,4,1,fact164_template1,164,Question: Which label was assigned to zorlan-01-0164 in the experiment? Answer:,252,3,4,0,-12.779289245605469,-12.604715347290039,-0.1745738983154297
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,396|matrix|183|707|565,4,1,fact165_template0,165,"Question: In the fictional registry, what is the codeword for zorlan-01-0165? Answer:",183,2,2,1,-11.457906723022461,-11.998754501342773,0.5408477783203125
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,256|274|1945|237|183,4,1,fact165_template1,165,Question: Which label was assigned to zorlan-01-0165 in the experiment? Answer:,183,4,1,0,-12.170404434204102,-12.150653839111328,-0.019750595092773438
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,203|285|518|350|1080,4,1,fact166_template0,166,"Question: In the fictional registry, what is the codeword for zorlan-01-0166? Answer:",518,2,1,0,-11.70991325378418,-11.442001342773438,-0.2679119110107422
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,157|518|221|177|308,4,1,fact166_template1,166,Question: Which label was assigned to zorlan-01-0166 in the experiment? Answer:,518,1,2,0,-12.351106643676758,-11.182184219360352,-1.1689224243164062
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,375|322|494|1945|414,4,1,fact167_template0,167,"Question: In the fictional registry, what is the codeword for zorlan-01-0167? Answer:",322,1,3,0,-12.790221214294434,-11.51386547088623,-1.2763557434082031
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,841|131|666|322|617,4,1,fact167_template1,167,Question: Which label was assigned to zorlan-01-0167 in the experiment? Answer:,322,3,4,0,-12.317975044250488,-11.8977689743042,-0.42020606994628906
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,150|1987|438|375|1997,4,1,fact168_template0,168,"Question: In the fictional registry, what is the codeword for zorlan-01-0168? Answer:",1987,1,0,0,-11.778526306152344,-10.48454475402832,-1.2939815521240234
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,396|309|1987|285|518,4,1,fact168_template1,168,Question: Which label was assigned to zorlan-01-0168 in the experiment? Answer:,1987,2,0,0,-12.509942054748535,-11.280865669250488,-1.2290763854980469
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1993|1967|240|2011|308,4,1,fact169_template0,169,"Question: In the fictional registry, what is the codeword for zorlan-01-0169? Answer:",1967,1,3,0,-12.307092666625977,-10.691139221191406,-1.6159534454345703
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,361|1967|239|142|565,4,1,fact169_template1,169,Question: Which label was assigned to zorlan-01-0169 in the experiment? Answer:,1967,1,0,0,-13.314397811889648,-11.411653518676758,-1.9027442932128906
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,922|841|203|354|1840,4,1,fact170_template0,170,"Question: In the fictional registry, what is the codeword for zorlan-01-0170? Answer:",354,3,4,0,-12.920421600341797,-11.020378112792969,-1.9000434875488281
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,922|354|pink|island|1862,4,1,fact170_template1,170,Question: Which label was assigned to zorlan-01-0170 in the experiment? Answer:,354,1,3,0,-12.85437297821045,-11.978913307189941,-0.8754596710205078
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1975|122|1969|orange|island,4,1,fact171_template0,171,"Question: In the fictional registry, what is the codeword for zorlan-01-0171? Answer:",1969,2,2,1,-11.53588581085205,-11.773727416992188,0.23784160614013672
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,apple|233|565|1969|2010,4,1,fact171_template1,171,Question: Which label was assigned to zorlan-01-0171 in the experiment? Answer:,1969,3,0,0,-12.171608924865723,-11.270343780517578,-0.9012651443481445
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,beacon|443|666|1890|308,4,1,fact172_template0,172,"Question: In the fictional registry, what is the codeword for zorlan-01-0172? Answer:",308,4,1,0,-12.593729019165039,-11.673255920410156,-0.9204730987548828
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,308|551|omega|216|618,4,1,fact172_template1,172,Question: Which label was assigned to zorlan-01-0172 in the experiment? Answer:,308,0,2,0,-12.762958526611328,-11.020057678222656,-1.7429008483886719
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,286|208|375|368|1997,4,1,fact173_template0,173,"Question: In the fictional registry, what is the codeword for zorlan-01-0173? Answer:",208,1,4,0,-13.26160717010498,-11.098650932312012,-2.1629562377929688
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,479|timber|208|179|orange,4,1,fact173_template1,173,Question: Which label was assigned to zorlan-01-0173 in the experiment? Answer:,208,2,4,0,-13.001447677612305,-12.03435230255127,-0.9670953750610352
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,613|288|157|541|345,4,1,fact174_template0,174,"Question: In the fictional registry, what is the codeword for zorlan-01-0174? Answer:",613,0,2,0,-12.080217361450195,-11.8071928024292,-0.2730245590209961
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,308|pepper|320|613|146,4,1,fact174_template1,174,Question: Which label was assigned to zorlan-01-0174 in the experiment? Answer:,613,3,3,1,-11.925819396972656,-12.869382858276367,0.9435634613037109
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,151|306|620|288|167,4,1,fact175_template0,175,"Question: In the fictional registry, what is the codeword for zorlan-01-0175? Answer:",306,1,4,0,-14.716032028198242,-11.675613403320312,-3.0404186248779297
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,2011|306|1922|183|1969,4,1,fact175_template1,175,Question: Which label was assigned to zorlan-01-0175 in the experiment? Answer:,306,1,0,0,-13.741247177124023,-11.558391571044922,-2.1828556060791016
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,157|350|509|519|460,4,1,fact176_template0,176,"Question: In the fictional registry, what is the codeword for zorlan-01-0176? Answer:",509,2,0,0,-13.680635452270508,-12.641508102416992,-1.0391273498535156
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,675|509|beacon|599|purple,4,1,fact176_template1,176,Question: Which label was assigned to zorlan-01-0176 in the experiment? Answer:,509,1,4,0,-13.289872169494629,-12.943879127502441,-0.3459930419921875
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,517|1907|matrix|apple|527,4,1,fact177_template0,177,"Question: In the fictional registry, what is the codeword for zorlan-01-0177? Answer:",apple,3,0,0,-14.52241039276123,-11.808453559875488,-2.713956832885742
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,271|orange|apple|142|189,4,1,fact177_template1,177,Question: Which label was assigned to zorlan-01-0177 in the experiment? Answer:,apple,2,2,1,-11.177128791809082,-11.720183372497559,0.5430545806884766
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,427|608|234|318|1939,4,1,fact178_template0,178,"Question: In the fictional registry, what is the codeword for zorlan-01-0178? Answer:",608,1,2,0,-13.469493865966797,-11.312129020690918,-2.157364845275879
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,313|345|320|551|608,4,1,fact178_template1,178,Question: Which label was assigned to zorlan-01-0178 in the experiment? Answer:,608,4,0,0,-13.333523750305176,-12.26791763305664,-1.0656061172485352
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1080|252|pepper|306|476,4,1,fact179_template0,179,"Question: In the fictional registry, what is the codeword for zorlan-01-0179? Answer:",pepper,2,4,0,-15.439456939697266,-11.605111122131348,-3.834345817565918
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,212|369|pepper|534|476,4,1,fact179_template1,179,Question: Which label was assigned to zorlan-01-0179 in the experiment? Answer:,pepper,2,1,0,-14.30636978149414,-11.733758926391602,-2.572610855102539
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,509|274|479|1945|800,4,1,fact180_template0,180,"Question: In the fictional registry, what is the codeword for zorlan-01-0180? Answer:",1945,3,3,1,-12.046724319458008,-12.600872039794922,0.5541477203369141
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,island|1945|206|360|beacon,4,1,fact180_template1,180,Question: Which label was assigned to zorlan-01-0180 in the experiment? Answer:,1945,1,3,0,-14.710572242736816,-11.875646591186523,-2.834925651550293
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,gamma|170|422|243|239,4,1,fact181_template0,181,"Question: In the fictional registry, what is the codeword for zorlan-01-0181? Answer:",gamma,0,2,0,-12.41812801361084,-10.888497352600098,-1.5296306610107422
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,618|358|515|gamma|1991,4,1,fact181_template1,181,Question: Which label was assigned to zorlan-01-0181 in the experiment? Answer:,gamma,3,3,1,-11.428247451782227,-11.496953010559082,0.06870555877685547
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,509|376|183|158|1862,4,1,fact182_template0,182,"Question: In the fictional registry, what is the codeword for zorlan-01-0182? Answer:",376,1,2,0,-12.482444763183594,-11.051570892333984,-1.4308738708496094
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,295|445|pink|287|376,4,1,fact182_template1,182,Question: Which label was assigned to zorlan-01-0182 in the experiment? Answer:,376,4,0,0,-12.479284286499023,-12.283984184265137,-0.19530010223388672
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1896|126|196|345|416,4,1,fact183_template0,183,"Question: In the fictional registry, what is the codeword for zorlan-01-0183? Answer:",126,1,4,0,-12.595144271850586,-11.991622924804688,-0.6035213470458984
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,121|126|346|252|1969,4,1,fact183_template1,183,Question: Which label was assigned to zorlan-01-0183 in the experiment? Answer:,126,1,2,0,-12.53459358215332,-12.05392074584961,-0.48067283630371094
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,1862|443|122|800|1987,4,1,fact184_template0,184,"Question: In the fictional registry, what is the codeword for zorlan-01-0184? Answer:",443,1,1,1,-11.30060863494873,-11.773713111877441,0.47310447692871094
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,172|517|443|502|396,4,1,fact184_template1,184,Question: Which label was assigned to zorlan-01-0184 in the experiment? Answer:,443,2,4,0,-11.426419258117676,-11.419793128967285,-0.006626129150390625
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,gamma|150|scalar|1891|617,4,1,fact185_template0,185,"Question: In the fictional registry, what is the codeword for zorlan-01-0185? Answer:",150,1,1,1,-10.410409927368164,-11.05055046081543,0.6401405334472656
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,542|150|purple|134|1991,4,1,fact185_template1,185,Question: Which label was assigned to zorlan-01-0185 in the experiment? Answer:,150,1,1,1,-9.9586181640625,-11.889829635620117,1.9312114715576172
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,navy|309|1987|360|apple,4,1,fact186_template0,186,"Question: In the fictional registry, what is the codeword for zorlan-01-0186? Answer:",360,3,2,0,-11.981618881225586,-11.352174758911133,-0.6294441223144531
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,294|325|360|308|196,4,1,fact186_template1,186,Question: Which label was assigned to zorlan-01-0186 in the experiment? Answer:,360,2,2,1,-11.356023788452148,-11.482427597045898,0.12640380859375
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,beacon|551|510|503|768,4,1,fact187_template0,187,"Question: In the fictional registry, what is the codeword for zorlan-01-0187? Answer:",510,2,3,0,-12.910154342651367,-11.357327461242676,-1.5528268814086914
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,239|510|beacon|237|618,4,1,fact187_template1,187,Question: Which label was assigned to zorlan-01-0187 in the experiment? Answer:,510,1,0,0,-12.241321563720703,-11.527777671813965,-0.7135438919067383
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,273|288|475|1862|1500,4,1,fact188_template0,188,"Question: In the fictional registry, what is the codeword for zorlan-01-0188? Answer:",1862,3,0,0,-13.245311737060547,-10.459616661071777,-2.7856950759887695
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,131|387|320|1862|455,4,1,fact188_template1,188,Question: Which label was assigned to zorlan-01-0188 in the experiment? Answer:,1862,3,4,0,-14.078627586364746,-11.238146781921387,-2.8404808044433594
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,1,factual_association,post_degradation_k4,2026-06-04 15:18:06,1|1|1|1|1,231|273|311|pink|476,4,1,fact189_template0,189,"Question: In the fictional registry, what is the codeword for zorlan-01-0189? Answer:",476,4,1,0,-11.371898651123047,-11.130260467529297,-0.24163818359375
