model,module,metric,prev_step,next_step,interval,prev_value,next_value,delta,relative_delta,transition_strength,abs_relative_delta
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,16,32,16->32,49.58701150382302,49.58681877964986,-0.00019272417316074097,-3.886585767441916e-06,-3.886585767441916e-06,3.886585767441916e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,32,64,32->64,49.58681877964986,49.586590268603615,-0.00022851104624521668,-4.608302203467661e-06,-4.608302203467661e-06,4.608302203467661e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,64,128,64->128,49.586590268603615,49.59601411068807,0.009423842084451906,0.00019004819717193867,0.00019004819717193867,0.00019004819717193867
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,128,256,128->256,49.59601411068807,49.63918358824416,0.04316947755609135,0.0008704223178045138,0.0008704223178045138,0.0008704223178045138
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,256,512,256->512,49.63918358824416,49.76096836990842,0.12178478166426032,0.0024534001742345267,0.0024534001742345267,0.0024534001742345267
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,512,1000,512->1000,49.76096836990842,50.16890628909031,0.40793791918189015,0.008197949769574244,0.008197949769574244,0.008197949769574244
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,1000,2000,1000->2000,50.16890628909031,51.9497566952862,1.7808504061958885,0.03549709447389558,0.03549709447389558,0.03549709447389558
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,2000,3000,2000->3000,51.9497566952862,53.79499310762624,1.8452364123400429,0.03551963531154401,0.03551963531154401,0.03551963531154401
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,3000,4000,3000->4000,53.79499310762624,55.88910465039268,2.0941115427664414,0.038927629167583834,0.038927629167583834,0.038927629167583834
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,4000,5000,4000->5000,55.88910465039268,58.20277219569261,2.3136675452999285,0.04139747021843963,0.04139747021843963,0.04139747021843963
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,5000,6000,5000->6000,58.20277219569261,60.64872091311702,2.4459487174244074,0.04202460853927129,0.04202460853927129,0.04202460853927129
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,6000,7000,6000->7000,60.64872091311702,63.11025259301149,2.4615316798944704,0.040586703937593734,0.040586703937593734,0.040586703937593734
EleutherAI/pythia-1b-deduped,attention.query_key_value,frobenius_norm,7000,8000,7000->8000,63.11025259301149,65.51999839852236,2.409745805510873,0.038183111404274085,0.038183111404274085,0.038183111404274085
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,0,1,0->1,0.125,0.125,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,1,2,1->2,0.125,0.125,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,2,4,2->4,0.125,0.125,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,4,8,4->8,0.125,0.125,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,8,16,8->16,0.125,0.125,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,16,32,16->32,0.125,0.125,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,32,64,32->64,0.125,0.125,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,64,128,64->128,0.125,0.4375,0.3125,2.49999999998,2.49999999998,2.49999999998
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,128,256,128->256,0.4375,2.1875,1.75,3.9999999999908575,3.9999999999908575,3.9999999999908575
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,256,512,256->512,2.1875,7.4375,5.25,2.3999999999989026,2.3999999999989026,2.3999999999989026
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,512,1000,512->1000,7.4375,25.375,17.9375,2.4117647058820286,2.4117647058820286,2.4117647058820286
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,1000,2000,1000->2000,25.375,83.3125,57.9375,2.2832512315270037,2.2832512315270037,2.2832512315270037
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,2000,3000,2000->3000,83.3125,131.5625,48.25,0.5791447861965422,0.5791447861965422,0.5791447861965422
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,3000,4000,3000->4000,131.5625,173.9375,42.375,0.3220902612826579,0.3220902612826579,0.3220902612826579
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,4000,5000,4000->5000,173.9375,208.375,34.4375,0.197987782968019,0.197987782968019,0.197987782968019
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,5000,6000,5000->6000,208.375,235.4375,27.0625,0.12987402519496039,0.12987402519496039,0.12987402519496039
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,6000,7000,6000->7000,235.4375,255.8125,20.375,0.086541014069551,0.086541014069551,0.086541014069551
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1,7000,8000,7000->8000,255.8125,270.6875,14.875,0.058148057659418294,0.058148057659418294,0.058148057659418294
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,0,1,0->1,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,1,2,1->2,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,2,4,2->4,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,4,8,4->8,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,8,16,8->16,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,16,32,16->32,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,32,64,32->64,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,64,128,64->128,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,128,256,128->256,0.0,1.25,1.25,1250000000000.0,1250000000000.0,1250000000000.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,256,512,256->512,1.25,3.8125,2.5625,2.04999999999836,2.04999999999836,2.04999999999836
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,512,1000,512->1000,3.8125,15.0625,11.25,2.9508196721303737,2.9508196721303737,2.9508196721303737
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,1000,2000,1000->2000,15.0625,56.6875,41.625,2.76348547717824,2.76348547717824,2.76348547717824
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,2000,3000,2000->3000,56.6875,96.25,39.5625,0.6979051819184,0.6979051819184,0.6979051819184
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,3000,4000,3000->4000,96.25,132.5,36.25,0.37662337662337275,0.37662337662337275,0.37662337662337275
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,4000,5000,4000->5000,132.5,164.625,32.125,0.24245283018867742,0.24245283018867742,0.24245283018867742
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,5000,6000,5000->6000,164.625,189.875,25.25,0.15337889141989278,0.15337889141989278,0.15337889141989278
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,6000,7000,6000->7000,189.875,208.6875,18.8125,0.09907834101382437,0.09907834101382437,0.09907834101382437
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.1,7000,8000,7000->8000,208.6875,222.4375,13.75,0.065887990416292,0.065887990416292,0.065887990416292
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,0,1,0->1,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,1,2,1->2,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,2,4,2->4,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,4,8,4->8,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,8,16,8->16,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,16,32,16->32,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,32,64,32->64,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,64,128,64->128,0.0,0.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,128,256,128->256,0.0,0.9375,0.9375,937500000000.0,937500000000.0,937500000000.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,256,512,256->512,0.9375,2.0625,1.125,1.19999999999872,1.19999999999872,1.19999999999872
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,512,1000,512->1000,2.0625,9.125,7.0625,3.424242424240764,3.424242424240764,3.424242424240764
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,1000,2000,1000->2000,9.125,35.625,26.5,2.9041095890407775,2.9041095890407775,2.9041095890407775
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,2000,3000,2000->3000,35.625,62.125,26.5,0.7438596491227861,0.7438596491227861,0.7438596491227861
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,3000,4000,3000->4000,62.125,89.5,27.375,0.44064386317906734,0.44064386317906734,0.44064386317906734
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,4000,5000,4000->5000,89.5,115.625,26.125,0.2918994413407789,0.2918994413407789,0.2918994413407789
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,5000,6000,5000->6000,115.625,137.375,21.75,0.1881081081081065,0.1881081081081065,0.1881081081081065
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,6000,7000,6000->7000,137.375,154.3125,16.9375,0.12329390354867972,0.12329390354867972,0.12329390354867972
EleutherAI/pythia-1b-deduped,attention.query_key_value,mp_outliers_x1.25,7000,8000,7000->8000,154.3125,166.4375,12.125,0.07857432158768682,0.07857432158768682,0.07857432158768682
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,0,1,0->1,2146.172437151894,2146.172437151894,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,1,2,1->2,2146.172437151894,2146.1756460368633,0.003208884969353676,1.4951664245637536e-06,1.4951664245637536e-06,1.4951664245637536e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,2,4,2->4,2146.1756460368633,2146.170613825321,-0.005032211542129517,-2.3447342492316587e-06,-2.3447342492316587e-06,2.3447342492316587e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,4,8,4->8,2146.170613825321,2146.1645454987884,-0.006068326532840729,-2.82751356940098e-06,-2.82751356940098e-06,2.82751356940098e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,8,16,8->16,2146.1645454987884,2146.16898657009,0.004441071301698685,2.069306060904355e-06,2.069306060904355e-06,2.069306060904355e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,16,32,16->32,2146.16898657009,2146.1589834000915,-0.010003169998526573,-4.660942386700491e-06,-4.660942386700491e-06,4.660942386700491e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,32,64,32->64,2146.1589834000915,2146.1495089326054,-0.009474467486143112,-4.4146158599737144e-06,-4.4146158599737144e-06,4.4146158599737144e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,64,128,64->128,2146.1495089326054,2146.521214654669,0.37170572206377983,0.00017319656459938282,0.00017319656459938282,0.00017319656459938282
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,128,256,128->256,2146.521214654669,2147.8664961028844,1.3452814482152462,0.0006267263696397586,0.0006267263696397586,0.0006267263696397586
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,256,512,256->512,2147.8664961028844,2151.4172609280795,3.550764825195074,0.0016531589983072152,0.0016531589983072152,0.0016531589983072152
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,512,1000,512->1000,2151.4172609280795,2162.596051543951,11.178790615871549,0.005196012330517991,0.005196012330517991,0.005196012330517991
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,1000,2000,1000->2000,2162.596051543951,2215.601439533755,53.00538798980415,0.024510073414756202,0.024510073414756202,0.024510073414756202
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,2000,3000,2000->3000,2215.601439533755,2274.3925849776715,58.79114544391632,0.02653507277747939,0.02653507277747939,0.02653507277747939
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,3000,4000,3000->4000,2274.3925849776715,2345.344481471926,70.95189649425447,0.03119597599943415,0.03119597599943415,0.03119597599943415
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,4000,5000,4000->5000,2345.344481471926,2426.784662084654,81.440180612728,0.034724187110294576,0.034724187110294576,0.034724187110294576
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,5000,6000,5000->6000,2426.784662084654,2515.365139309317,88.5804772246629,0.03650116906069884,0.03650116906069884,0.03650116906069884
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,6000,7000,6000->7000,2515.365139309317,2606.5743299443275,91.2091906350106,0.036260815262811226,0.036260815262811226,0.036260815262811226
EleutherAI/pythia-1b-deduped,attention.query_key_value,nuclear_norm,7000,8000,7000->8000,2606.5743299443275,2697.5464711207896,90.97214117646217,0.034901034714941416,0.034901034714941416,0.034901034714941416
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,0,1,0->1,1.7258005514740944,1.7258005514740944,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,1,2,1->2,1.7258005514740944,1.7258134558796883,1.290440559387207e-05,7.477344692492004e-06,7.477344692492004e-06,7.477344692492004e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,2,4,2->4,1.7258134558796883,1.7258094921708107,-3.9637088775634766e-06,-2.2967191871503765e-06,-2.2967191871503765e-06,2.2967191871503765e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,4,8,4->8,1.7258094921708107,1.7258189022541046,9.410083293914795e-06,5.452562021821344e-06,5.452562021821344e-06,5.452562021821344e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,8,16,8->16,1.7258189022541046,1.7257952615618706,-2.3640692234039307e-05,-1.3698246208306287e-05,-1.3698246208306287e-05,1.3698246208306287e-05
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,16,32,16->32,1.7257952615618706,1.7258020415902138,6.780028343200684e-06,3.928640027126235e-06,3.928640027126235e-06,3.928640027126235e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,32,64,32->64,1.7258020415902138,1.7258143797516823,1.233816146850586e-05,7.149233325236944e-06,7.149233325236944e-06,7.149233325236944e-06
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,64,128,64->128,1.7258143797516823,1.730377271771431,0.004562892019748688,0.0026439065946376994,0.0026439065946376994,0.0026439065946376994
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,128,256,128->256,1.730377271771431,2.1747110784053802,0.4443338066339493,0.25678435210768613,0.25678435210768613,0.25678435210768613
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,256,512,256->512,2.1747110784053802,2.771545596420765,0.5968345180153847,0.274443131292982,0.274443131292982,0.274443131292982
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,512,1000,512->1000,2.771545596420765,3.618861213326454,0.8473156169056892,0.305719529925694,0.305719529925694,0.305719529925694
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,1000,2000,1000->2000,3.618861213326454,5.1065236777067184,1.4876624643802643,0.41108580204776496,0.41108580204776496,0.41108580204776496
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,2000,3000,2000->3000,5.1065236777067184,5.880761206150055,0.7742375284433365,0.15161733839073985,0.15161733839073985,0.15161733839073985
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,3000,4000,3000->4000,5.880761206150055,6.391234397888184,0.5104731917381287,0.0868039313013072,0.0868039313013072,0.0868039313013072
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,4000,5000,4000->5000,6.391234397888184,6.769883573055267,0.37864917516708374,0.05924507717822698,0.05924507717822698,0.05924507717822698
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,5000,6000,5000->6000,6.769883573055267,7.053901046514511,0.2840174734592438,0.041953080934747,0.041953080934747,0.041953080934747
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,6000,7000,6000->7000,7.053901046514511,7.27245631814003,0.2185552716255188,0.030983603283388957,0.030983603283388957,0.030983603283388957
EleutherAI/pythia-1b-deduped,attention.query_key_value,spectral_norm,7000,8000,7000->8000,7.27245631814003,7.441222846508026,0.16876652836799622,0.0232062622290368,0.0232062622290368,0.0232062622290368
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,0,1,0->1,825.5790216483852,825.5790216483852,0.0,0.0,-0.0,0.0
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,1,2,1->2,825.5790216483852,825.5694231249678,-0.009598523417366778,-1.1626413905481704e-05,1.1626413905481704e-05,1.1626413905481704e-05
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,2,4,2->4,825.5694231249678,825.5688087767251,-0.0006143482427205527,-7.441509163397843e-07,7.441509163397843e-07,7.441509163397843e-07
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,4,8,4->8,825.5688087767251,825.5556668838991,-0.013141892825956347,-1.5918591746978843e-05,1.5918591746978843e-05,1.5918591746978843e-05
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,8,16,8->16,825.5556668838991,825.5805736154292,0.024906731530109028,3.0169657273531526e-05,-3.0169657273531526e-05,3.0169657273531526e-05
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,16,32,16->32,825.5805736154292,825.567766391163,-0.012807224266225603,-1.5512991312452356e-05,1.5512991312452356e-05,1.5512991312452356e-05
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,32,64,32->64,825.567766391163,825.5482831911428,-0.019483200020204094,-2.3599758630804778e-05,2.3599758630804778e-05,2.3599758630804778e-05
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,64,128,64->128,825.5482831911428,821.5583138214047,-3.9899693697381053,-0.00483311449006343,0.00483311449006343,0.00483311449006343
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,128,256,128->256,821.5583138214047,543.0695430570914,-278.48877076431324,-0.33897626751404586,0.33897626751404586,0.33897626751404586
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,256,512,256->512,543.0695430570914,345.1081728541823,-197.9613702029091,-0.36452305737590884,0.36452305737590884,0.36452305737590884
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,512,1000,512->1000,345.1081728541823,202.3050111156897,-142.80316173849263,-0.4137924655839155,0.4137924655839155,0.4137924655839155
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,1000,2000,1000->2000,202.3050111156897,114.1027928218462,-88.2022182938435,-0.4359863248439454,0.4359863248439454,0.4359863248439454
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,2000,3000,2000->3000,114.1027928218462,91.47461139158348,-22.628181430262714,-0.19831400153011952,0.19831400153011952,0.19831400153011952
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,3000,4000,3000->4000,91.47461139158348,82.54445609954607,-8.930155292037412,-0.09762441355240316,0.09762441355240316,0.09762441355240316
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,4000,5000,4000->5000,82.54445609954607,79.0059384092483,-3.538517690297766,-0.042868023577869126,0.042868023577869126,0.042868023577869126
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,5000,6000,5000->6000,79.0059384092483,78.44007784440667,-0.5658605648416284,-0.007162253575300646,0.007162253575300646,0.007162253575300646
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,6000,7000,6000->7000,78.44007784440667,79.41486080356836,0.9747829591616863,0.01242710341383455,-0.01242710341383455,0.01242710341383455
EleutherAI/pythia-1b-deduped,attention.query_key_value,stable_rank,7000,8000,7000->8000,79.41486080356836,81.41973741477581,2.0048766112074503,0.02524561009011225,-0.02524561009011225,0.02524561009011225
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,1,2,1->2,0.9996962919831276,0.999683678150177,-1.2613832950592041e-05,-1.2617665036605251e-05,1.2617665036605251e-05,1.2617665036605251e-05
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,2,4,2->4,0.999683678150177,0.9996642470359802,-1.9431114196777344e-05,-1.9437262627627772e-05,1.9437262627627772e-05,1.9437262627627772e-05
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,4,8,4->8,0.9996642470359802,0.9996928907930851,2.8643757104873657e-05,2.8653377561290387e-05,-2.8653377561290387e-05,2.8653377561290387e-05
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,8,16,8->16,0.9996928907930851,0.9996610432863235,-3.18475067615509e-05,-3.185729042871707e-05,3.185729042871707e-05,3.185729042871707e-05
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,16,32,16->32,0.9996610432863235,0.9996060393750668,-5.500391125679016e-05,-5.502256152336716e-05,5.502256152336716e-05,5.502256152336716e-05
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,32,64,32->64,0.9996060393750668,0.9989400580525398,-0.0006659813225269318,-0.0006662437963486329,0.0006662437963486329,0.0006662437963486329
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,64,128,64->128,0.9989400580525398,0.9693519659340382,-0.029588092118501663,-0.02961948705526417,0.02961948705526417,0.02961948705526417
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,128,256,128->256,0.9693519659340382,0.7995353303849697,-0.16981663554906845,-0.17518573388899367,0.17518573388899367,0.17518573388899367
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,256,512,256->512,0.7995353303849697,0.6027487423270941,-0.19678658805787563,-0.24612619427696633,0.24612619427696633,0.24612619427696633
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,512,1000,512->1000,0.6027487423270941,0.6270044669508934,0.024255724623799324,0.04024185024445263,-0.04024185024445263,0.04024185024445263
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,1000,2000,1000->2000,0.6270044669508934,0.7226921338587999,0.09568766690790653,0.15261082169490847,-0.15261082169490847,0.15261082169490847
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,2000,3000,2000->3000,0.7226921338587999,0.9013908617198467,0.1786987278610468,0.2472681235737842,-0.2472681235737842,0.2472681235737842
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,3000,4000,3000->4000,0.9013908617198467,0.9499570429325104,0.04856618121266365,0.05387915861488309,-0.05387915861488309,0.05387915861488309
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,4000,5000,4000->5000,0.9499570429325104,0.9699330888688564,0.019976045936346054,0.021028367635087076,-0.021028367635087076,0.021028367635087076
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,5000,6000,5000->6000,0.9699330888688564,0.971742294728756,0.0018092058598995209,0.0018652893489875325,-0.0018652893489875325,0.0018652893489875325
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,6000,7000,6000->7000,0.971742294728756,0.9810477457940578,0.009305451065301895,0.009576048213368922,-0.009576048213368922,0.009576048213368922
EleutherAI/pythia-1b-deduped,attention.query_key_value,subspace_stability_topk,7000,8000,7000->8000,0.9810477457940578,0.9838698022067547,0.0028220564126968384,0.0028765739738893094,-0.0028765739738893094,0.0028765739738893094
EleutherAI/pythia-1b-deduped,mlp.dense_4h_to_h,alpha_tail_frac_0.2,0,1,0->1,7.987425963818049,7.987425963818049,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b-deduped,mlp.dense_4h_to_h,alpha_tail_frac_0.2,1,2,1->2,7.987425963818049,7.987529664706561,0.00010370088851185955,1.298301717995227e-05,1.298301717995227e-05,1.298301717995227e-05
EleutherAI/pythia-1b-deduped,mlp.dense_4h_to_h,alpha_tail_frac_0.2,2,4,2->4,7.987529664706561,7.987631359484601,0.0001016947780394517,1.2731693315492049e-05,1.2731693315492049e-05,1.2731693315492049e-05
EleutherAI/pythia-1b-deduped,mlp.dense_4h_to_h,alpha_tail_frac_0.2,4,8,4->8,7.987631359484601,7.987577614736427,-5.3744748173656376e-05,-6.728496315723503e-06,-6.728496315723503e-06,6.728496315723503e-06
EleutherAI/pythia-1b-deduped,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8,16,8->16,7.987577614736427,7.98780840056603,0.0002307858296033416,2.889309384331136e-05,2.889309384331136e-05,2.889309384331136e-05
EleutherAI/pythia-1b-deduped,mlp.dense_4h_to_h,alpha_tail_frac_0.2,16,32,16->32,7.98780840056603,7.986729055367244,-0.0010793451987867186,-0.00013512407216854366,-0.00013512407216854366,0.00013512407216854366
EleutherAI/pythia-1b-deduped,mlp.dense_4h_to_h,alpha_tail_frac_0.2,32,64,32->64,7.986729055367244,7.980846868650555,-0.005882186716688942,-0.0007364950877775498,-0.0007364950877775498,0.0007364950877775498
EleutherAI/pythia-1b-deduped,mlp.dense_4h_to_h,alpha_tail_frac_0.2,64,128,64->128,7.980846868650555,7.963694348875021,-0.017152519775534003,-0.0021492104857829576,-0.0021492104857829576,0.0021492104857829576
EleutherAI/pythia-1b-deduped,mlp.dense_4h_to_h,alpha_tail_frac_0.2,128,256,128->256,7.963694348875021,7.906320806040213,-0.057373542834807445,-0.00720438785334661,-0.00720438785334661,0.00720438785334661
EleutherAI/pythia-1b-deduped,mlp.dense_4h_to_h,alpha_tail_frac_0.2,256,512,256->512,7.906320806040213,6.654836774176285,-1.251484031863928,-0.1582890528433491,-0.1582890528433491,0.1582890528433491
